"","X","Y1"
"1",0.0236230176439899,1.07438677368185
"2",3.42697140596442,0.325279755340391
"3",3.50536336291861,0.350016094568464
"4",1.0299594593423,0.783445955759941
"5",1.34707158734044,0.291290123834636
"6",5.66697448691533,1.44745081581723
"7",2.63378565540003,1.22375039021612
"8",0.751102752596155,0.761069128174037
"9",0.483592911972366,0.610984159607695
"10",3.18370314608739,0.413877844105099
"11",3.38985826617845,0.406730314621773
"12",2.34824678370327,0.317617225492215
"13",1.04441296542089,1.11654177803123
"14",2.57803453908048,0.5519052806905
"15",0.893631485867145,0.295399629855937
"16",1.70513218681906,0.576677060711608
"17",6.82786836228912,1.44382717533972
"18",0.0541737178239734,0.103600233981185
"19",0.475913978602914,0.708429624602965
"20",1.13452483617225,0.574959231875354
"21",6.34571218046476,0.502152361225019
"22",0.169843278989068,0.952772386740726
"23",8.70768775690415,0.44522867744187
"24",4.99997376117356,0.672586138238797
"25",0.670037093170019,0.331582058874788
"26",5.91812998263506,2.11809372697157
"27",1.28792917836503,0.348210950540995
"28",0.720050264064364,0.359244934803081
"29",8.54425342200625,0.591232752634875
"30",0.185490497614574,0.200513647362384
"31",0.0210238446468079,-0.0908236496542276
"32",2.91723613831332,0.991008092089406
"33",2.29556397425413,0.612116112442064
"34",7.18919826597596,0.782521585027852
"35",0.71101499502944,0.25160330124047
"36",5.83421561711061,0.382733589997632
"37",0.250852787854728,0.697568529726196
"38",0.416540379747545,0.61034776165835
"39",0.0308069766303777,0.0851102752760909
"40",2.07525266239382,1.72146841524633
"41",0.495729237608592,0.111580867012648
"42",2.0901677191169,0.351846568369838
"43",1.06946287289922,0.953715173434453
"44",0.0565607230588686,0.275898250692085
"45",0.552396056817477,0.25028592264275
"46",0.382303849990822,0.233346459146328
"47",2.06450795706601,1.52182319452746
"48",0.643061915365414,0.237789519783611
"49",0.923469195911943,0.31318730656247
"50",6.29001864574624e-05,-0.0599608034963399
"51",1.74385610084465,0.340037818551271
"52",0.66191227751857,1.20386644530149
"53",0.00342904319644901,0.0860604631539731
"54",2.68175991756409,0.341719107775648
"55",1.02587952740698,0.349093270596305
"56",0.428039479220421,0.148352278968653
"57",0.377486963425325,0.467433858028601
"58",0.439803262560096,0.61618302743971
"59",0.0639005193944565,0.0163941551544922
"60",0.508184604084343,0.367492923428638
"61",2.9293529038042,0.536244867294112
"62",0.126844069740173,0.529849095779087
"63",1.50591866297842,0.253293427758414
"64",0.0215943591170594,0.412430178644097
"65",1.56745515109638,0.309217616465363
"66",3.85649124315365,0.636648548490783
"67",0.119807284532759,1.13678357916744
"68",5.43831649709793,0.981625310091583
"69",0.964519204700208,0.192583900018872
"70",0.133380198605095,0.966253611983279
"71",2.11356929897034,0.526840830880228
"72",5.59826484919224,0.411392363943072
"73",0.0257142310089547,-0.00228119556533976
"74",0.174859902616442,0.470604464338403
"75",0.0842880169736659,0.101319837640279
"76",1.11025495999212,0.382022020482736
"77",0.362996360122926,0.285797113880746
"78",0.177464479583943,0.121211827459954
"79",0.886064127023777,0.708339584056688
"80",0.878485875777539,0.380203823652608
"81",2.30206855086705,0.493722969369151
"82",0.179002545467693,0.27615552781243
"83",3.7131664991225,0.395402590418579
"84",0.00343028191197543,-0.0725483021524677
"85",1.84624437474524,0.338125773451926
"86",0.264236611528656,1.08728868190645
"87",0.968539830318374,1.67586127944412
"88",1.40701625575405,0.373956926569197
"89",4.36417322733847,0.633594846940317
"90",0.437402941587152,0.435406932194331
"91",7.21164046953604,0.977810074501772
"92",4.41616078283334,0.685951099810089
"93",0.732663010420667,0.136516740430101
"94",0.579902098577452,0.766959311068837
"95",0.102701036906598,0.277633999360464
"96",0.0118621953567577,0.202312789464044
"97",4.01033155055167,0.676189187532078
"98",7.5359873639785,0.590302372399358
"99",0.0579490617198788,0.838685629430482
"100",1.25183549118858,0.331773544979144
"101",0.0394253559575136,0.536088016521571
"102",0.904476665040177,0.195134969201709
"103",4.1433918920611,0.385781140370067
"104",0.970064149739455,0.202012352689897
"105",0.0640658555364041,0.416208456670771
"106",0.00101184538734209,-0.109177942677887
"107",4.41038279711923,0.432947557298289
"108",7.5959252290771,0.525561327769909
"109",0.484126747200415,0.649401576588593
"110",2.68474335482056,0.777478148846089
"111",0.49542706501858,0.105729483439421
"112",0.659673827271818,0.271883386661481
"113",0.00503297380667781,0.0550928435179417
"114",0.0414963198603863,-0.0616172351201285
"115",0.528800950528567,0.545659287391709
"116",0.0284175671162883,0.156159481567643
"117",4.97313934951335,0.998979776356939
"118",6.15648572666756,0.721097991492179
"119",5.89538646928433,1.8695400726238
"120",0.0767893319657755,0.00238902345448228
"121",8.64523782810353,0.529196090283945
"122",2.04844906574129,0.956622204094235
"123",0.103865500691315,0.043540844873212
"124",0.20117806188151,0.110515351526
"125",0.000754685299928063,0.473030544428111
"126",0.452426445696694,0.10054058825815
"127",0.448469207000812,0.25471643621718
"128",0.223859915239163,0.151069968859072
"129",0.018812987331404,-0.0336676339842694
"130",0.658864267328592,0.197602176948792
"131",7.54660275578258,0.631895955963524
"132",0.859956064892971,0.197350966061927
"133",3.02687887458485,0.640613802491841
"134",0.0259120338633986,0.223027151773508
"135",1.81349228954682,0.72633709365213
"136",0.490496554844896,0.304263951590903
"137",4.29481148772427,1.56595614693787
"138",0.108085897516547,0.145423087093093
"139",1.78930252479481,0.907994344011851
"140",8.23373893375421,0.469582083884911
"141",1.08323375356446,0.181354611745074
"142",0.196515490049175,0.0401442015693925
"143",2.78166409880666,0.613536069349962
"144",0.411232129680394,0.431195204226842
"145",1.01478133435747,0.832306604881714
"146",5.71576050879375,0.685844148689394
"147",0.998339013442149,0.447575900362439
"148",1.42089326058793,0.678572834228416
"149",0.000920806004327219,0.403109026552739
"150",2.04044166325581,0.349361048105813
"151",2.50076282172636,0.583408470748706
"152",3.79637825336694e-05,0.314969338011299
"153",2.78219061574988,0.315258649842994
"154",0.10479635714086,0.00548737629253349
"155",1.80836166179555,0.438349481174903
"156",0.00183012778691313,-0.104724184009401
"157",4.54042733576723,0.486038305387747
"158",0.378639177845537,0.157496144222299
"159",6.42491066676544,0.429783189764256
"160",0.618239622492429,0.13481344349594
"161",3.94095819342988,0.355742135138959
"162",0.0843722290126429,0.563611280364164
"163",2.47029375581179,0.312264917613634
"164",0.206393360557551,0.376834990366925
"165",3.36714649197151,0.85037234299378
"166",0.912493692897933,0.159059995466755
"167",0.0763609016088452,0.176941171169201
"168",2.89425201676984,0.548297947518483
"169",0.264041297580058,0.394121602166989
"170",7.21369633739083,0.563188189451975
"171",0.120210024995804,0.182132632439921
"172",0.100844300208141,0.0152344708968372
"173",2.1596907153399,0.252161299942642
"174",0.297733753965651,0.153113936991851
"175",3.20347112326183,1.01488721619398
"176",4.35357255145984,0.729437850033324
"177",2.34432650823809,0.85164456542454
"178",6.05818959660792,0.51275017396973
"179",0.0411256375638012,0.147481149112232
"180",5.32839350068654,0.741947703217962
"181",0.0307743171227699,0.387226159919642
"182",2.85782142323816,0.999031307814295
"183",3.43465801246899,0.470995115571789
"184",1.2588589170259,1.25828212475679
"185",0.777090329091515,0.246163659611943
"186",0.0577019259710004,0.345928758413699
"187",0.014791758998404,0.270249069926007
"188",4.22860123807994,0.333955657077014
"189",0.0632212714224029,0.665811955360529
"190",3.70377138681629,0.644845177887418
"191",3.33565781350933,0.31689630416474
"192",1.40448058913786,0.354458697380913
"193",0.402680516631998,0.163642384847547
"194",0.83403325384269,0.779148350665748
"195",0.157064600154756,0.346833988139522
"196",0.155610021466733,0.497713645498363
"197",1.44120964004529,0.916721647518334
"198",0.116966166996561,0.535203590592955
"199",0.245563598549853,0.216157816619041
"200",5.55134907144525,0.634374198170729
"201",0.249797389930007,0.577837764255387
"202",0.198623437843138,0.421235027874861
"203",5.89500001927659,0.451361415735965
"204",0.286330276683861,0.194550477105147
"205",0.101175838096567,1.2327878605905
"206",0.829742456956042,0.33810738777369
"207",0.377888460199595,0.936712004296425
